Lat,Lon,Alt,Temp,Precip,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
13.03,123.92,600,27.03106079,27,1998,0.976010551,-1.14,2.3,-2.396467,-8.323948
-45.35,-72.07,310,8.6,53,1995,-0.974100455,-9.5,-76,-10.90544,-84.38208
9.6678,80.0065,6,26.3,215.7,2015,0.741222011,-4.86,-26,-3.944745,-19.105455
51.77,-104.2,561,17.6,27,1976,-0.693281227,-10.5,-79,-12.839907,-98.17224
48.18427778,16.389575,196,12.06417236,1.16,2003,0.936881346,-4.7,-39.4,-7.37793,-53.511173
47.42692898,9.400776879,779,13.8878418,0,2011,0.296712819,-7.22,-46.61,-6.599386,-46.81455
37.30268,-2.90198,1773,9.900994873,53.9,2014,-0.723644038,-11.28,-73.9,-10.061803,-68.8273
41.75,44.766667,427,15.1,132.3,2010,-0.974100455,-4.63,-28,-6.633831,-41.506542
12.13,15.03,294,26.9,144,1968,-0.23030567,-7.03,-44.1,-3.0932775,-15.156063
-7.315277778,72.42805556,1,26.8,426,1987,0.296712819,-2.81,-17.3,-4.9595056,-26.197279
46.37222222,6.470833333,385,14.1,33,1995,-0.974100455,-7.67,-55.7,-7.5221844,-52.589924
46.98141401,6.607999655,1042,5.693933105,1.11720415,2002,0.976010551,-6.96,-45.42155801,-10.915283,-81.454895
42.58834633,-5.651107617,912,4.4,26.5,2004,0.238672766,-8.15,-55.02,-9.623062,-67.925804
-51.342,-58.8425,33,8.903763,0.671191243,2015,-0.288482433,-8.2307942,-63.55843355,-7.05455,-51.961475
-37.82,144.97,28,10.9,35,2013,-0.213520915,-5.04,-25.8,-5.632259,-34.241066
23.95277778,90.27916667,14,27.8,83,2016,0.956234827,-1.3,1.7,-1.1919262,0.6656327
-1.53085,29.25038,3230,20.25045166,239.397679,2015,-0.958717817,-2.461,0.36,-3.5861025,-14.632612
-7.92,-14.42,15,27.3,30.5,1995,0.741222011,-0.88,3.6,-0.54722893,7.1427913
47.81666667,13.71777778,1618,-1.931036377,8.8,2020,0.580800273,-14.264,-104.03,-12.546777,-93.09288
17.46,106.62,1,25.8,94.5,2015,-0.974100455,-4.98,-25.2,-7.423041,-48.684307
-34.05,115.0249,70,13.39943848,5.6,2007,0.008606997,-2.43,-5.8,-3.9377632,-17.65035
51.3,3.75,2,6.8,13.4,2008,0.085964799,-10.08,-71.36,-6.903996,-47.057236
47.81666667,13.71777778,1618,19.4366394,10.8,2019,-0.668063864,-8.617,-50.66,-8.32429,-57.621326
-30.08,-51.18,7,13.1,114,1976,0.280230675,-3.83,-11.8,-5.217674,-31.440676
40.41666667,-7.55,1380,3.5,565,2000,-0.271958158,-8.65,-54.2,-8.394683,-55.746593
32.70555556,36.57,1020,5.1,100,1990,0.238672766,-8.76,-52.5,-5.2869306,-29.123028
40.8203002,0.493333172,50,14.8,176.8,2011,-0.723644038,-7.36,-46.7,-6.727015,-45.323723
22.7,90.36,10,28.9,377,2013,-0.213520915,-5.66,-35.9,-6.0942507,-39.711914
52.2914,10.4464,81,6.7,35.9,1986,0.976010551,-8.93,-68.3,-8.062378,-57.851643
42.58834633,-5.651107617,912,10.4,42.6,2006,0.976010551,-6.61,-46.63,-7.5722055,-52.20976
9.966666667,-85.66666667,15,26.3437439,211,1991,-0.680773409,-5.58,-36.9,-7.0855017,-48.381138
34.95,32.83,1378,22,11,2021,-0.974100455,-2.43,-7.4,-4.5486956,-24.32603
-31.95,115.97,17,21.4,8,1976,-0.271958158,-0.51,1.2,-3.3306947,-14.768402
78.91666667,11.93333333,7,-3.1,20.4,2003,0.741222011,-7.53,-52.1,-11.423588,-84.08407
55.677,12.56,6,-3.031896973,0.842312904,2017,0.951056516,-11.4,-85.1,-12.155461,-89.82453
46.57248471,8.332719621,1950,13.7,59.7,2003,-0.680773409,-7.67,-46.51,-8.912552,-62.58635
52.1042,8.7519,135,3.3,74.8,1991,0.238672766,-7.94,-56.1,-8.495678,-60.92571
-34.93,138.58,43,24.9,50,1974,0.238672766,-10.34,-76.9,-5.189562,-31.474459
-27.17,-109.43,41,19.2,31,1998,-0.974100455,-2.35,-6.4,-1.154591,1.0908732
47.8008,11.0108,977,16.7,197.6,1982,-0.213520915,-6.81,-45.5,-7.660737,-54.304768
50.06166667,19.84861111,205,-1.3,45,2021,0.238672766,-15.66,-114.5,-13.001563,-96.44999
-12.43,130.87,26,28.34462891,216,1983,0.238672766,-5.44,-33.6,-4.0046916,-23.863646
46.17378583,8.788556051,379,4.4,66.5,2004,-0.271958158,-12.65,-88.59,-12.244819,-90.566826
4.05,114.81,24,23,7.2,2007,-0.914127988,-10.32,-80.4,-8.310169,-57.019974
-1.68218,29.22716,1535,20.20748291,242.5,2018,-0.271958158,-2.146,-1.3,-1.8066937,-1.8651841
76.76666667,-18.66666667,12,-2.3,10.6,2010,-0.958717817,-15.73,-118.3,-15.594861,-119.46736
48.22,11.59,489,12.4,35.4,2001,-0.974100455,-10.17,-75.39,-8.189786,-56.55386
-3.72,-38.55,27,26.79638062,1.906810311,1989,0.49377555,-2.19,-7.1,-1.5823121,-1.9832064
60.18008889,24.83286111,30,4.2,67.9,2012,-0.711656622,-16.82,-123.9,-11.547137,-85.28689
51.3,3.75,2,-3.333807373,0,1990,0.238672766,-9.04,-54.8,-7.431425,-55.5565
38.66038889,-27.22009444,74,17,8.9,1999,0.965739938,-2.375,-5.4,-2.841658,-13.559538
-20.901,55.484,70,24.46706543,400,2009,0.976010551,-2.8,-9.6,-4.564426,-24.337816
-22.71,-46.46583333,545,17.18285522,22,1996,-0.635432301,-16.2,-124,-3.0020218,-11.8022175
37.77,-25.65,175,13.56273804,70.5,2021,0.951056516,-3.05,-13.2,-3.2006226,-15.556906
69.1,-105.1166667,27,-10.8,7,1993,-0.974100455,-24.06,-182.7,-23.65327,-185.34506
46.98141401,6.607999655,1042,3.491693115,0,1997,-0.288482433,-11.56,-77.6,-12.030893,-88.47765
8.92,-79.6,13,28.01674805,4,1990,0.951056516,-2.66,-11.1,-2.419367,-11.240334
46.22030867,7.33848445,482,16.52303467,4.022684565,1999,-0.680773409,-7.23,-57,-5.9374676,-40.469986
17.03333333,54.11666667,15,26.29921875,1.2,1989,-0.393590277,0.48,14.4,-0.6390326,4.975159
78.91666667,11.93333333,7,2.1,44.4,2012,-0.963470549,-12.14,-91.3,-11.094005,-80.23127
52.1,5.18,2,5.9,53.6,2004,0.914127988,-5.97,-37.11,-7.654724,-54.294086
49.0975,19.59,570,18,143.6,2014,-0.213520915,-6.5,-41.2,-6.7702007,-47.595715
47.42692898,9.400776879,779,11.72615967,0,2010,-0.974100455,-14.07,-99.57035525,-8.468584,-57.51839
41.818399,46.266606,432,25.4,141,2016,-0.23030567,-2.7,-17.1,-3.3851738,-17.223888
45.80666667,15.97,165,12.7,71,1980,0.729557554,-9.17,-65.4,-7.47075,-53.0432
6.9506,79.8795,5,27.00518188,263.7,2018,-0.963470549,-3.869,-19.3,-6.6203575,-40.868168
48.24861111,16.35638889,198,13.2,9,2001,-0.974100455,-5.96,-39,-7.586935,-51.829823
-17.83,31.02,1471,21.2,27,1964,-0.970063922,1.8,20.5,-0.82244825,6.198874
45.32,-75.67,114,21.2,39.4,2002,-0.680773409,-5.9,-35.7,-7.4373083,-50.359924
13.03916667,-86.31138889,1200,24.48204956,295,2004,-0.963470549,-6.2,-39.2,-7.1623526,-48.648827
-35.15833333,147.4572222,212,10.4,49.8,2012,0.729557554,-6.83,-36.1,-5.5308766,-35.180843
-16.85,-68.91666667,3807,8.553430176,0,2001,-0.958717817,-12.49,-90.2,-7.6230392,-47.13733
-15.6,-56.1,165,25.7,18,1966,0.976010551,-2.3,-9.8,-4.4970407,-24.024218
22.71666667,89.08333333,10,28.4,681,2015,-0.213520915,-5.24,-31.6,-6.598057,-43.681854
-27.43,153.08,4,14.3,25,2000,-0.23030567,-0.81,5.3,-3.0883436,-13.411221
10.00036389,-84.10913333,1173,24.71416626,23.12,2015,-0.993256849,-12.95194403,-95.0183015,-9.661107,-70.53673
35.92138889,-106.2802778,2360,20.94594727,200.83,1991,-0.440518784,-8.68,-60.1,-8.458372,-57.779675
0.512102778,25.20643889,418,27.54430542,244.2,2016,0.972118197,-5.04,-25.3,-2.722023,-8.734566
17.25,54.08333333,850,27.99074707,3.8,1989,-0.008606997,-0.63,7.4,-0.18133879,7.241732
51.93,-10.25,9,13.8,132.1,2015,-0.680773409,-4.04,-24.4,-4.7216673,-29.155867
9.93,-84.1,1150,26.00176392,196.6,2019,0.296712819,-11.19,-81.8,-9.378403,-67.23814
46.72738634,8.186782163,632,4.353234863,3.743357852,2020,0.729557554,-4.63,-33.69,-10.863888,-81.53748
40.6308324,22.9570337,200,21.78182373,30.3,2017,0.280230675,-4.071,-27.5,-4.7231975,-29.192217
-27.47,-58.83,55,22.1,77,1982,0.976010551,-8.1,-52.2,-6.1342254,-38.287205
-24.11,-65.19,1300,16.2,2,1986,0.741222011,-6.2,-38,-4.04039,-19.119377
42.58834633,-5.651107617,912,8.743066406,1.324543491,2017,0.741222011,-6.4,-44.4,-7.1778564,-48.690514
-33.95833333,18.46111111,105,17,66,2002,-0.723644038,-3.31,-9,-2.4092722,-7.023641
-33.95833333,18.46111111,105,15,289,2006,0.741222011,-3.4,-18,-3.0774364,-12.7987385
47.4828,11.0622,719,-3,15.4,1996,0.238672766,-18.34,-142.4,-14.111813,-107.18348
55.75,37.57,157,-5.306158447,65,1977,-0.288482433,-18.9,-135,-16.246035,-119.92416
58.38277778,21.81416667,6,8.5,8.8,2015,-0.974100455,-6.87,-47.9,-9.822412,-72.90013
39.55339029,2.625298143,3,20.3,12.8,2009,0.741222011,-3.63,-27.25,-3.9940085,-24.358326
40.6308324,22.9570337,200,15.84304199,102.5,2017,-0.711656622,-7.314,-47.6,-5.8383436,-36.769512
46.72738634,8.186782163,632,2.5,133.9,2006,0.951056516,-12.85,-95.65,-12.709323,-96.37595
8.35,81.01666667,52,28.06575928,15.47752996,1986,0.976010551,-3.41,-10.7,-2.632144,-12.371826
46.60305556,13.67138889,2156,15.89412842,2.1,2001,-0.70558361,-3.72,-15.4,-7.882179,-53.99985
-11.40438889,-76.32505556,4477,6.460168457,19.6,2011,-0.680773409,-12.91,-105.12,-7.463886,-49.188484
32.2361,-110.9439,753,12.57936508,5.2,1982,0.699458327,-3.803846154,-28.07692308,-8.314888,-56.626575
74.72,-94.98,67,-30.1,18,1993,0.951056516,-27.48,-204.6,-31.547394,-246.6676
14.64,121.04,42,27.5,12.3,2001,0.951056516,-4.08,-26.4,-4.0505524,-21.91464
48.8281,9.2,314,7.4,34.4,2000,-0.711656622,-12.8,-103.8,-9.860892,-71.80989
51.6,-1.1,48,6.5,67,2000,0.699458327,-7.55,-50.2,-6.99613,-48.970173
51.01666667,-114.0166667,1049,-19,4,1993,0.699458327,-28.6,-224.7,-24.825058,-195.90851
-34.05,115.0249,70,26.02645264,9.2,2017,-0.2051045,-3.19,-15.5,-3.3221073,-12.94441
6.9506,79.8795,5,28.2,421.7,2018,0.741222011,-4.85,-26.5,-4.8888893,-24.459887
-31.95,115.97,17,14.9,66.8,2008,-0.963470549,-3.27,-19.8,-3.7696648,-17.345228
47.59583333,7.594444444,249,23.18908081,107,2002,-0.213520915,-4.89,-35.15,-5.376455,-36.52331
34.01937778,-6.838286111,75,22.79534302,60,2000,-0.98130647,-2.84,-5.77,-3.6497278,-19.290709
50.06166667,19.84861111,205,14.2,48,1998,0.741222011,-8.98,-62.1,-7.1355977,-52.077595
36.88,30.7,49,17.53945313,22.2,2015,0.972118197,-4.678,-25,-3.666751,-19.226974
50.3381,7.6,85,9.5,47,1991,0.976010551,-9.69,-74.5,-7.556772,-53.756153
30.14055556,78.59666667,465,26.43276367,0,2004,0.280230675,-3.1,-14.5,-2.9079566,-14.843254
-37.82,144.97,28,12.3,79,1976,-0.963470549,-4.95,-27,-5.3759303,-30.288177
-2.6,-78.56666667,1720,14.66103516,20,1992,-0.711656622,-8.12,-46.8,-4.92753,-28.73456
47.81666667,13.71777778,1618,18.73766479,19.9,2002,0.145799197,-7.15,-42.6,-7.708436,-54.45735
36.29166667,81.00833333,2250,20.10750732,7.7,1991,-0.587785252,0.84,26.1,0.47600186,18.42613
18.27694444,-65.78583333,616,27.39641724,1.077585592,2007,0.008606997,-2.28,-9,-3.0346804,-12.853888
36.846389,-2.356942,21,19,81.1,2000,-0.970063922,-7.15,-44.9,-4.746587,-28.489756
35.68,51.32,1200,26.1,2,1974,0.296712819,0.1,6.1,-2.3595948,-9.795929
47.4828,11.0622,719,-5.8,45,2012,0.699458327,-12.96,-97.56,-13.916521,-103.828514
47.59583333,7.594444444,249,-4.545996094,149.8,2010,-0.288482433,-13.41,-102.4,-11.740943,-85.91656
-1.68218,29.22716,1535,21.46587524,0,2021,-0.680773409,-0.4,13.4,-1.0291514,4.083137
44.52361111,11.33888889,35,25.3,8.9,1999,-0.213520915,-6.65,-49.9,-3.3894887,-19.658976
44.13333333,6.333333333,851,5.4,112.4,2007,-0.723644038,-7.16,-53.73,-9.913203,-69.37963
67.15,32.35,26,2.4,49,1996,-0.970063922,-12.5,-94.3,-13.828437,-103.276665
48.18427778,16.389575,196,24.75481567,2,2001,-0.393590277,-6.15,-43.9,-5.06289,-34.298733
49.7703,9.9578,268,12.4,54.9,1978,0.741222011,-8.66,-63.7,-8.343768,-60.70888
-6.88,39.2,55,27.9,86,1970,0.951056516,-2.39,-9.3,-3.0627344,-11.858692
25.07,110.08,170,13.3,69,1987,0.699458327,-1.95,0.2,-2.0980067,-5.133757
19.27116389,-99.20359444,2580,15.73867188,7.027429319,2010,0.280230675,-7.9,-52.5,-9.023967,-63.368168
49.7478,6.6581,265,18.3,55.4,2013,-0.680773409,-5.25,-30.31,-5.8859406,-39.554764
48.18427778,16.389575,196,-4.103704834,4.24,2001,-0.566701756,-12.73,-90.4,-12.065171,-89.21587
-3.72,-38.55,27,25.8,445,1984,0.729557554,-4,-28,-3.012424,-13.624163
48.15,15.15,252,2.781396484,3,1970,0.238672766,-17.54,-127.3,-12.526988,-94.35173
15.33401667,38.92861667,2345,15.6223999,40.97270574,2015,-0.213520915,-4.63,-23.2,-1.3598915,0.4053105
33.96666667,-4.983333333,571,21.4,4.2,2018,0.296712819,-1.34,-4.5,-3.0509834,-13.829067
-32.88,-68.85,827,13.9,36,1999,0.976010551,-7.7,-52,-5.044234,-32.875557
47.6772,9.19,443,15.8,31.9,1985,-0.958717817,-4.65,-30.6,-7.1874514,-49.547737
30.27,35.58,1300,17.65435181,16.6,1966,-0.974100455,-4.6,-18.2,-2.1501098,-6.087999
55.677,12.56,6,14.76674805,0.56339638,2018,-0.958717817,-7.66,-49.1,-6.7114024,-47.05253
37.78,112.55,778,8.7,17,1986,-0.974100455,-1.09,-10.4,-7.355242,-49.97324
-46.42,168.32,2,8.287561035,5.053313216,2009,0.976010551,-5.9,-36,-6.6991796,-43.19294
-3.12,-60.02,72,28.8,139,1965,-0.974100455,-0.6,3.7,-2.2860975,-7.46769
-3.72,-38.55,27,27,54,1976,0.238672766,-2.36,-6.9,-1.4840435,-1.2187719
62.08,129.75,107,-6.3,8,1999,0.976010551,-25.7,-202.8,-21.13785,-168.05591
53.8713,8.7058,5,4.8,100.3,1994,-0.288482433,-6.84,-50.9,-8.16632,-58.220768
46.05,-74.28,395,5.2,145,1975,-0.723644038,-11.8,-76,-12.826756,-93.32574
-34.93,138.58,43,11.3,55,2011,-0.213520915,-3.36,-11.9,-4.9789205,-28.611683
82.5,-62.33333333,62,-33.6,7,1990,0.699458327,-32.5,-251.2,-36.821583,-291.66125
0.512102778,25.20643889,418,28.67479858,106.9,2018,0.729557554,-4.274,-21,-1.4257933,1.3080215
81.6,-16.67,35,-23.4,14,1965,0.976010551,-25.5,-191.5,-26.36233,-202.91231
6.2,100.4,5,27.10344849,221,2017,0.238672766,-9.57,-66,-6.002475,-36.05305
7.72,81.73,5,27.1635376,137.8,1987,0.951056516,-1.79,2.2,-4.398407,-26.068579
-26.61361111,118.5372222,521,21.7,0.8,2014,-0.958717817,0.68,18.4,-2.3050203,-6.55519
-46.88,37.87,26,5.6,207,1962,-0.723644038,-6,-55.8,-5.5403852,-36.6485
49.7478,6.6581,265,9.6,33.5,1983,-0.974100455,-3.61,-24.4,-6.8814106,-45.839687
6.166666667,102.2833333,7,27.97658691,66.9,1994,0.976010551,-6.3,-21,-4.7867637,-28.76996
41.78,-87.75,189,13.2,126,1970,-0.974100455,-6.48,-48.6,-5.8902817,-40.023663
72.58,-38.4799,3200,-14.40192261,0,2012,-0.6152846,-22.27504969,-166.6060226,-28.413843,-225.35846
-35.15833333,147.4572222,212,21,48.4,2008,-0.271958158,-6.24,-33.9,-2.8120604,-10.46369
4.05,114.81,24,24.4,55,2009,-0.735417023,-7.8,-48.75,-8.218721,-56.40561
39.95,32.88,902,0,77,1969,0.238672766,-16.44,-113.5,-11.587436,-82.78865
13.52,2.09,220,27.91002808,218.9,2017,-0.693281227,-4.347,-24.2,-4.391529,-27.038809
46.64833333,14.31833333,450,10.36965332,57.7,2001,0.741222011,-5.14,-34.9,-8.0765915,-58.952503
-18.679,34.071,350,23.9152771,72.8,2015,0.972118197,-2.137,-5.1,-2.5570598,-8.308897
53.8713,8.7058,5,0.5,50.4,2002,-0.288482433,-9.8,-68.65,-9.5772,-69.94924
9.040136111,76.62491944,2,29.45977173,0,2002,0.741222011,-1.73,-4.78,-2.3581438,-9.769512
-0.743055556,-90.30222222,2,22.33226929,0.2,2015,-0.530730048,-0.721967138,1.25947302,-1.0528613,2.2061076
-35.07,173.28,76,18.9,131,1984,0.699458327,-5.61,-31.5,-4.8938828,-28.469826
42.7728,-0.33149,1285,4.885064697,48,2013,0.976010551,-6.54,-46.4,-10.029248,-70.72883
8.983333333,-79.53333333,5,27.7473999,228.7,2002,-0.723644038,-0.4,-4.3,-6.5124335,-44.398636
-5.333333333,-49.13472222,87,29.84908447,296,1989,0.999250011,-7.14,-49.8,-6.7918673,-44.996037
-32.88,-68.85,827,5.5,18,1983,0.296712819,-19.7,-153,-9.304259,-66.57549
49.0422,12.1019,365,12.9,66.6,2008,-0.963470549,-8.6,-54.05,-8.051611,-55.55547
31.2025,29.87666667,5,17.5,0.1,2001,-0.538005172,-4.38,-22.5,-2.9685388,-11.576176
39.95,32.88,855,13.6,2,2002,0.796182864,-8.35,-59.7,-5.5632787,-35.804462
-7.315277778,72.42805556,1,27.5,660,1977,0.238672766,-3.36,-15.4,-4.973884,-25.93035
-16.659181,-68.282326,3866,5.48269043,32,2018,0.729557554,-16.563,-119.6,-12.011945,-87.92076
-21.2,-159.8,6,23.1,110,1989,-0.958717817,-2.53,-9.7,-3.6772685,-20.04172
-36.8,-59.83,137,9.9,64,1999,0.741222011,-7.1,-34,-5.9064064,-39.526684
-13.8,-171.78,2,26.7,62,1977,0.976010551,-5.23,-28.3,-3.3000295,-16.001753
41.93333333,45.48333333,568,19.7,162,2013,-0.213520915,-3.9,-19.7,-4.927463,-29.957644
-40.35,-9.88,54,11.4,273.6,2012,0.729557554,-4.89899376,-26.90599084,-4.037162,-21.970528
49.881,-119.5494,500,-2.5,10,2010,0.103101697,-14,-117,-18.0572,-144.39847
7.17,2.07,165,31.57973633,0,2014,0.976010551,-2.96,-8.6,-2.6754394,-11.251066
27.7,106.88,844,6.8,9,1987,-0.288482433,-1.98,-7.1,-3.6958551,-16.816795
64.13,-21.93,14,11.1,66,1998,-0.213520915,-8.76,-63.6,-8.1277685,-59.47884
44.73805556,-0.774722222,59,8.7,133.5,2016,0.956234827,-5.9,-36.9,-5.2263074,-33.89953
4.466666667,101.3833333,1430,26.656427,66.7,2016,0.711656622,-6.703,-42.9,-5.8566775,-37.755745
31.62,25.95,24,18.2,0.1,2002,-0.552435313,-5.85,-23.7,-3.2079134,-13.583031
47.47051111,21.49041944,110,17.6,5.9,2006,-0.979613692,-4.99,-30.38,-6.2071276,-41.285046
-34.93,138.58,43,16.2,34.2,2006,0.976010551,-2.31,-8.4,-4.5785656,-25.852694
33.46555556,126.9333333,25,8.901361084,5.5,1995,-0.417193603,-7,-27,-4.2495556,-21.192516
37.1644591,-5.611393166,87,8.5,62.5,2005,0.699458327,-3.17,-20.19,-4.1094294,-23.740353
51.83,6.25,43,11.3,20,1987,0.976010551,-7.59,-53.6,-6.705949,-46.95409
-0.743055556,-90.30222222,2,21.89528809,2,2015,-0.508670944,-1.564093014,-2.778793224,-1.0749297,2.0741224
18.37583333,-65.73277778,1,28.32229004,9.263581946,2007,-0.999916659,-2.44,-8.8,-3.443225,-14.916838
46.64833333,14.31833333,450,10.85973511,43,1993,0.741222011,-6.34,-42.5,-8.125786,-59.119564
51.3744,11.2919,164,9.1,12.9,2010,0.976010551,-7.75,-55.4,-8.118076,-59.099545
-6.18,106.83,8,27.2,82,1973,-0.958717817,-3.02,-14.7,-5.8007174,-37.20483
33.65694444,73.26611111,575,24.40551147,32.1,2021,0.741222011,0.49,8.7,-0.49646592,5.1454186
38.79,-27.19,70,19,211,1998,-0.723644038,-4.12,-18.4,-3.5417767,-19.69264
7.72,81.73,5,25.24804077,373.2,1983,-0.288482433,-9.78,-73.2,-6.451784,-42.38671
46.39864119,6.233803787,436,3.816186523,1.200001035,1996,0.729557554,-7.47,-57,-10.70893,-79.430405
40.95,15.58333333,646,5.022729492,17,2002,-0.723644038,-5.1,-27,-8.232545,-55.649605
53.8713,8.7058,5,0.5,90.7,1986,0.238672766,-8.39,-61.4,-9.180822,-67.60612
-7.92,-14.42,15,27,26.5,2010,0.296712819,-0.02,12.1,-0.114212036,10.926891
6.166666667,102.2833333,7,27.5,94.4,2016,0.699458327,-2.23,-8.7,-4.9805264,-29.778042
41.9,12.5,66,11.6,1,2002,0.699458327,-2.61,-12.11,-5.122246,-31.689047
52.2914,10.4464,81,14.8,27.5,2008,0.729557554,-5.69,-36.1,-5.640677,-39.93497
42.7728,-0.33149,1285,15.1,113,2015,0.296712819,-5.09,-24.8,-6.253627,-41.423004
-7.92,-14.42,15,25,6.2,2011,-0.288482433,2.663629945,17.49989921,-0.061403275,11.518299
-0.009227778,-78.43991111,2450,10.54281006,5.5,1972,-0.863142128,-8.53,-64.2,-7.3677607,-46.963123
44.52361111,11.33888889,35,3.9,76.6,1997,0.238672766,-11.85,-83,-6.72918,-45.334282
-33.94638889,151.1730556,3,13.1,53.4,2012,-0.23030567,-3.65,-12.7,-4.3841276,-24.118814
-12.43,130.87,26,28.7,5,1978,0.741222011,-3.25,-9.6,-2.5005107,-11.494545
51.6,-1.1,48,5.7,47.9,2003,-0.288482433,-9,-55.6,-7.272072,-49.67191
46.39864119,6.233803787,436,11.34276733,7.627443667,1999,0.296712819,-5.18,-30.7,-6.6932974,-47.727535
6.329722222,99.73,31,28.02050171,20.8,1986,0.238672766,-3.54,-15.8,-4.306527,-26.05924
49.1823,-119.559,333,4.321405029,2,2008,0.741222011,-14.41,-130.4,-14.496346,-111.83001
50.3119,11.8758,565,13.1,44.1,1989,-0.958717817,-5.14,-34.6,-6.3573856,-43.898663
13.73,100.5,2,29.8,149,1993,0.296712819,-6.13,-42,-5.48742,-35.298542
32.2361,-110.9439,753,17.74074074,14.5,1984,0.972118197,-8.817241379,-52.73793103,-8.320186,-56.915394
-35.07,173.28,76,11.2,159,1982,-0.213520915,-6.41,-37,-6.095597,-37.31048
50.9,14.8,240,0.9,35.1,2018,0.951056516,-15.49,-119.3,-11.634135,-87.36869
39.55339029,2.625298143,3,23,79.5,2005,-0.958717817,-4.73,-27.52,-4.5260363,-27.127207
47.81666667,13.71777778,1618,16.2569519,1.5,2020,0.296712819,-8.36,-50.02,-8.341241,-59.923374
-20.901,55.484,70,27.1,157.4,2016,0.956234827,-3.97,-20.6,-3.2077138,-12.960588
28.58,77.2,212,30.4,150,1990,-0.213520915,-1.82,-8.3,-5.538655,-36.59347
-75.58333333,-20.56666667,30,-16.1,22.2,2012,-0.970063922,-27.24,-211.3,-22.990078,-188.64908
47.81666667,13.71777778,1618,16.32543335,3.4,2021,0.008606997,-10.788,-74.37,-7.8898168,-55.705795
46.95222563,7.439320571,511,-0.4,81.1,2008,-0.271958158,-16.47,-122.51,-13.87234,-102.24828
13.73,100.5,2,29.7,34,1997,-0.213520915,-4.67,-32.8,-4.2314157,-25.366346
46.39864119,6.233803787,436,9.661920166,1.802105462,2015,-0.723644038,-7.81,-51.8,-8.425157,-59.313625
38.05011111,23.866675,498,6.3,84.4,2006,0.699458327,-5.92,-33.98,-7.3590174,-48.568974
52.2914,10.4464,81,18.9,74.6,2009,-0.213520915,-6.93,-47.8,-5.897966,-41.81382
-2.883333333,-78.98333333,2510,16.6,96,1993,0.238672766,-4.45,-24.5,-10.162198,-72.15266
41.93333333,45.48333333,568,13.3,47.5,2016,0.972118197,-5.3,-31.5,-6.5372734,-43.555843
50.4972,9.9428,921,11.4,79.1,1993,0.741222011,-8.4,-56.9,-7.620277,-54.706768
78.25,11.91666667,7,-9.634741211,42.6,2016,0.961129784,-8.339,-63.3,-11.4365225,-82.116974
23.03,72.55,50,32.56401978,26.2,2007,0.213520915,-2.9,-17.7,-1.3695998,-2.6873736
46.72738634,8.186782163,632,12.97496948,0,2016,-0.963470549,-9.68,-67.67,-7.6552887,-51.915943
-33.45,-70.7,520,12,31.1,2014,-0.958717817,-5.64,-35.9,-5.905835,-42.287582
10.00036389,-84.10913333,1173,24.29940186,11.2,2017,-0.486272707,-12.92859744,-90.6308936,-6.9846964,-47.884693
-31.75,-60.73,16,21.88796387,25.1,1999,-0.958717817,0.8,14,-1.3592268,0.4917705
60.18008889,24.83286111,30,4.2,103.4110345,2009,-0.974100455,-12.22,-84.8,-12.039527,-88.612
5.383333333,103.1,10,27.37911377,1.850943302,2019,-0.680773409,-6.44,-38.6,-6.5672507,-42.516304
37.1644591,-5.611393166,87,14.4,78.7,2003,-0.723644038,-5.96,-32.53,-4.865597,-29.8615
9.357072,-75.289167,198,26.85,141.3,2013,-0.680773409,-5.4,-34.2,-5.771201,-37.193623
-0.92,-75.4,180,26.26256714,302.9,2017,-0.693281227,-2.019,-2,-4.5901976,-24.358309
-6.18,106.83,8,27.80797729,12.27474106,1989,0.951056516,-4.84,-25.3,-5.09903,-29.881529
-2.77,-171.72,2,27.8,69,1965,0.699458327,-2.8,-6.7,-2.1509533,-6.929116
35.27,-75.55,3,11.4,216,1973,-0.288482433,-4.17,-15.5,-6.050878,-39.302525
-16.49888889,-68.12305556,3635,14.3,109.4,2003,-0.288482433,-17.305,-130.5,-13.190032,-91.693054
44.73805556,-0.774722222,59,15.2,55.5,2007,0.976010551,-7.84,-50.43,-4.3585725,-27.366423
46.96666667,28.9,125,23.1,30.5,2016,-0.693281227,-10.06,-78.3,-5.442196,-34.72807
50.92,5.78,111,11.2,25,1987,0.976010551,-6.28,-40.4,-6.691802,-46.836514
-1.5075,-77.94388889,960,26.46581421,331.6,2017,-0.958717817,-4.86,-23.6,-6.6339016,-41.19245
41.78,-87.75,189,22.6,162,1978,-0.213520915,-3.65,-14.5,-4.495302,-28.104033
42.025,35.15833333,32,4.4,59.9,2017,0.238672766,-9.66,-62.7,-9.776419,-68.38352
47.4828,11.0622,719,-7.1,96.7,1987,0.238672766,-14.09,-103.8,-15.143706,-114.83126
-34.23583333,142.0866667,55,22.3,4.6,2012,-0.711656622,4.55,22.6,-0.63157004,6.9208493
-1.43,-48.48,24,28.98528442,244,1989,0.976010551,-10.79,-75.2,-5.9437532,-37.72315
51.6,-1.1,48,7.9,69,1986,-0.723644038,-7.6,-51,-7.871142,-54.06908
38.05011111,23.866675,498,8.3,44.2,2011,0.951056516,-5.496083382,-26.97384429,-6.3098664,-40.720848
