Date,Amount(mm),d18O,d2H,Location,Type,Lat,Lon
2006-11-13,18.2,-17.8,-128.4,Krycklan,Precipitation,64.233333,19.766667
2006-11-17,8.7,-16.8,-123.4,Krycklan,Precipitation,64.233333,19.766667
2006-11-22,7.5,-12.8,-90.1,Krycklan,Precipitation,64.233333,19.766667
2006-11-30,7.5,-10.5,-72.5,Krycklan,Precipitation,64.233333,19.766667
2006-12-08,9.3,-17.3,-129.7,Krycklan,Precipitation,64.233333,19.766667
2006-12-15,3.2,-15.0,-112.9,Krycklan,Precipitation,64.233333,19.766667
2006-12-21,4.5,-15.6,-115.2,Krycklan,Precipitation,64.233333,19.766667
2006-12-29,4.3,-8.5,-52.5,Krycklan,Precipitation,64.233333,19.766667
2007-01-02,9.0,-15.0,-112.3,Krycklan,Precipitation,64.233333,19.766667
2007-01-05,10.8,-15.6,-121.0,Krycklan,Precipitation,64.233333,19.766667
2007-01-08,2.1,-13.5,-99.2,Krycklan,Precipitation,64.233333,19.766667
2007-01-09,5.4,-14.9,-112.4,Krycklan,Precipitation,64.233333,19.766667
2007-01-10,6.7,-18.0,-142.9,Krycklan,Precipitation,64.233333,19.766667
2007-01-15,4.9,-16.3,-118.4,Krycklan,Precipitation,64.233333,19.766667
2007-01-16,1.9,-13.5,-97.6,Krycklan,Precipitation,64.233333,19.766667
2007-01-17,1.5,-18.2,-138.1,Krycklan,Precipitation,64.233333,19.766667
2007-01-19,1.6,-29.8,-224.9,Krycklan,Precipitation,64.233333,19.766667
2007-01-31,3.2,-18.2,-131.5,Krycklan,Precipitation,64.233333,19.766667
2007-02-02,4.3,-18.2,-137.8,Krycklan,Precipitation,64.233333,19.766667
2007-02-19,10.6,-20.4,-155.1,Krycklan,Precipitation,64.233333,19.766667
2007-02-26,2.4,-16.1,-109.3,Krycklan,Precipitation,64.233333,19.766667
2007-03-01,1.9,-18.0,-126.1,Krycklan,Precipitation,64.233333,19.766667
2007-03-07,1.3,-15.4,-110.4,Krycklan,Precipitation,64.233333,19.766667
2007-03-09,10.4,-19.3,-148.5,Krycklan,Precipitation,64.233333,19.766667
2007-03-12,4.6,-14.4,-109.7,Krycklan,Precipitation,64.233333,19.766667
2007-03-16,7.7,-13.4,-105.2,Krycklan,Precipitation,64.233333,19.766667
2007-03-19,10.7,-19.1,-146.3,Krycklan,Precipitation,64.233333,19.766667
2007-03-20,1.8,-19.5,-145.8,Krycklan,Precipitation,64.233333,19.766667
2007-04-11,2.2,-12.2,-90.0,Krycklan,Precipitation,64.233333,19.766667
2007-04-25,1.3,-11.4,-96.8,Krycklan,Precipitation,64.233333,19.766667
2007-05-09,6.5,-13.9,-106.0,Krycklan,Precipitation,64.233333,19.766667
2007-05-10,2.1,-14.0,-108.6,Krycklan,Precipitation,64.233333,19.766667
2007-05-14,0.9,-10.0,-78.0,Krycklan,Precipitation,64.233333,19.766667
2007-05-15,11.5,-11.8,-86.5,Krycklan,Precipitation,64.233333,19.766667
2007-05-16,5.4,-15.2,-113.6,Krycklan,Precipitation,64.233333,19.766667
2007-05-21,6.7,-6.0,-51.2,Krycklan,Precipitation,64.233333,19.766667
2007-06-14,16.3,-16.3,-118.1,Krycklan,Precipitation,64.233333,19.766667
2007-06-26,12.3,-12.3,-87.4,Krycklan,Precipitation,64.233333,19.766667
2007-07-02,2.4,-9.0,-62.7,Krycklan,Precipitation,64.233333,19.766667
2007-07-09,4.2,-9.2,-65.5,Krycklan,Precipitation,64.233333,19.766667
2007-07-10,7.8,-10.6,-73.7,Krycklan,Precipitation,64.233333,19.766667
2007-07-11,1.7,-8.7,-59.9,Krycklan,Precipitation,64.233333,19.766667
2007-07-13,4.0,-12.1,-90.7,Krycklan,Precipitation,64.233333,19.766667
2007-07-16,2.2,-11.9,-91.7,Krycklan,Precipitation,64.233333,19.766667
2007-07-18,7.7,-8.4,-54.8,Krycklan,Precipitation,64.233333,19.766667
2007-07-19,4.0,-11.3,-84.6,Krycklan,Precipitation,64.233333,19.766667
2007-07-20,2.5,-11.5,-84.2,Krycklan,Precipitation,64.233333,19.766667
2007-07-30,30.7,-9.8,-68.4,Krycklan,Precipitation,64.233333,19.766667
2007-07-31,3.7,-9.8,-70.3,Krycklan,Precipitation,64.233333,19.766667
2007-08-01,23.5,-14.9,-112.2,Krycklan,Precipitation,64.233333,19.766667
2007-08-03,14.7,-11.0,-83.4,Krycklan,Precipitation,64.233333,19.766667
2007-08-16,6.0,-7.8,-47.5,Krycklan,Precipitation,64.233333,19.766667
2007-08-17,7.1,-7.4,-53.9,Krycklan,Precipitation,64.233333,19.766667
2007-08-20,6.2,-13.2,-104.5,Krycklan,Precipitation,64.233333,19.766667
2007-08-27,11.1,-11.1,-73.0,Krycklan,Precipitation,64.233333,19.766667
2007-08-29,13.5,-15.5,-113.0,Krycklan,Precipitation,64.233333,19.766667
2007-09-03,4.8,-15.1,-104.3,Krycklan,Precipitation,64.233333,19.766667
2007-09-04,8.4,-16.2,-119.7,Krycklan,Precipitation,64.233333,19.766667
2007-09-11,4.8,-10.9,-75.2,Krycklan,Precipitation,64.233333,19.766667
2007-09-12,4.4,-11.7,-85.1,Krycklan,Precipitation,64.233333,19.766667
2007-09-19,14.0,-12.9,-94.7,Krycklan,Precipitation,64.233333,19.766667
2007-09-26,5.1,-8.0,-52.9,Krycklan,Precipitation,64.233333,19.766667
2007-10-01,7.3,-8.9,-57.6,Krycklan,Precipitation,64.233333,19.766667
2007-10-02,3.9,-12.3,-86.5,Krycklan,Precipitation,64.233333,19.766667
2007-10-07,2.0,-11.3,-80.1,Krycklan,Precipitation,64.233333,19.766667
2007-10-08,2.9,-11.0,-78.1,Krycklan,Precipitation,64.233333,19.766667
2007-10-15,3.3,-10.8,-79.4,Krycklan,Precipitation,64.233333,19.766667
2007-10-17,0.9,-7.8,-53.0,Krycklan,Precipitation,64.233333,19.766667
2007-10-22,1.6,-13.6,-98.8,Krycklan,Precipitation,64.233333,19.766667
2007-10-23,0.9,-7.4,-50.6,Krycklan,Precipitation,64.233333,19.766667
2007-10-29,7.6,-9.8,-66.6,Krycklan,Precipitation,64.233333,19.766667
2007-11-05,12.5,-18.3,-133.8,Krycklan,Precipitation,64.233333,19.766667
2007-11-06,2.5,-11.7,-79.6,Krycklan,Precipitation,64.233333,19.766667
2007-11-09,14.2,-14.0,-101.5,Krycklan,Precipitation,64.233333,19.766667
2007-11-12,8.0,-20.0,-149.1,Krycklan,Precipitation,64.233333,19.766667
2007-11-15,2.2,-17.8,-122.8,Krycklan,Precipitation,64.233333,19.766667
2007-11-19,4.5,-17.0,-128.8,Krycklan,Precipitation,64.233333,19.766667
2007-11-26,7.2,-18.9,-141.3,Krycklan,Precipitation,64.233333,19.766667
2007-12-03,9.6,-16.5,-122.1,Krycklan,Precipitation,64.233333,19.766667
2007-12-04,1.8,-13.4,-94.2,Krycklan,Precipitation,64.233333,19.766667
2007-12-06,7.5,-15.9,-122.5,Krycklan,Precipitation,64.233333,19.766667
2007-12-10,14.2,-20.0,-154.1,Krycklan,Precipitation,64.233333,19.766667
2007-12-11,3.0,-15.9,-114.7,Krycklan,Precipitation,64.233333,19.766667
2007-12-27,4.8,-17.3,-128.9,Krycklan,Precipitation,64.233333,19.766667
2007-12-31,9.2,-14.2,-113.2,Krycklan,Precipitation,64.233333,19.766667
2008-01-07,2.3,-15.2,-102.4,Krycklan,Precipitation,64.233333,19.766667
2008-01-10,3.7,-12.9,-90.2,Krycklan,Precipitation,64.233333,19.766667
2008-01-11,5.2,-22.8,-177.4,Krycklan,Precipitation,64.233333,19.766667
2008-01-14,11.5,-19.1,-145.8,Krycklan,Precipitation,64.233333,19.766667
2008-01-15,2.3,-14.2,-105.4,Krycklan,Precipitation,64.233333,19.766667
2008-01-16,1.6,-14.0,-103.0,Krycklan,Precipitation,64.233333,19.766667
2008-01-17,6.3,-15.4,-117.5,Krycklan,Precipitation,64.233333,19.766667
2008-01-18,2.7,-13.6,-100.5,Krycklan,Precipitation,64.233333,19.766667
2008-01-21,17.1,-19.1,-147.0,Krycklan,Precipitation,64.233333,19.766667
2008-01-22,2.0,-16.5,-122.7,Krycklan,Precipitation,64.233333,19.766667
2008-01-24,6.1,-16.1,-127.0,Krycklan,Precipitation,64.233333,19.766667
2008-01-25,3.8,-17.8,-135.1,Krycklan,Precipitation,64.233333,19.766667
2008-02-01,12.9,-13.2,-93.5,Krycklan,Precipitation,64.233333,19.766667
2008-02-04,16.1,-13.4,-93.8,Krycklan,Precipitation,64.233333,19.766667
2008-02-06,1.9,-10.5,-71.0,Krycklan,Precipitation,64.233333,19.766667
2008-02-22,4.7,-14.0,-107.0,Krycklan,Precipitation,64.233333,19.766667
2008-02-25,1.8,-13.3,-99.5,Krycklan,Precipitation,64.233333,19.766667
2008-02-27,1.9,-23.0,-177.2,Krycklan,Precipitation,64.233333,19.766667
2008-02-28,1.6,-27.6,-213.5,Krycklan,Precipitation,64.233333,19.766667
2008-02-29,1.5,-18.1,-129.0,Krycklan,Precipitation,64.233333,19.766667
2008-03-03,5.3,-14.8,-104.9,Krycklan,Precipitation,64.233333,19.766667
2008-03-04,2.1,-24.5,-188.4,Krycklan,Precipitation,64.233333,19.766667
2008-03-06,4.1,-16.5,-122.7,Krycklan,Precipitation,64.233333,19.766667
2008-03-07,7.0,-18.4,-136.9,Krycklan,Precipitation,64.233333,19.766667
2008-03-10,11.9,-13.8,-100.7,Krycklan,Precipitation,64.233333,19.766667
2008-03-11,2.6,-16.4,-124.5,Krycklan,Precipitation,64.233333,19.766667
2008-03-17,1.8,-18.0,-133.4,Krycklan,Precipitation,64.233333,19.766667
2008-03-18,2.9,-21.3,-162.8,Krycklan,Precipitation,64.233333,19.766667
2008-03-27,2.1,-18.4,-130.0,Krycklan,Precipitation,64.233333,19.766667
2008-04-03,3.6,-9.8,-64.6,Krycklan,Precipitation,64.233333,19.766667
2008-04-07,8.8,-10.4,-71.9,Krycklan,Precipitation,64.233333,19.766667
2008-04-08,0.8,-11.4,-77.9,Krycklan,Precipitation,64.233333,19.766667
2008-04-09,5.5,-15.8,-114.8,Krycklan,Precipitation,64.233333,19.766667
2008-04-10,2.6,-15.2,-107.8,Krycklan,Precipitation,64.233333,19.766667
2008-04-14,9.8,-19.0,-143.3,Krycklan,Precipitation,64.233333,19.766667
2008-05-07,1.5,-9.1,-71.8,Krycklan,Precipitation,64.233333,19.766667
2008-06-09,5.6,-9.3,-68.2,Krycklan,Precipitation,64.233333,19.766667
2008-06-10,16.5,-11.8,-82.6,Krycklan,Precipitation,64.233333,19.766667
2008-06-11,10.5,-13.2,-97.3,Krycklan,Precipitation,64.233333,19.766667
2008-06-12,0.5,-12.4,-90.2,Krycklan,Precipitation,64.233333,19.766667
2008-06-13,7.6,-12.3,-88.3,Krycklan,Precipitation,64.233333,19.766667
2008-06-18,0.2,-9.4,-72.6,Krycklan,Precipitation,64.233333,19.766667
2008-06-23,4.3,-8.0,-60.3,Krycklan,Precipitation,64.233333,19.766667
2008-06-24,9.1,-10.6,-77.0,Krycklan,Precipitation,64.233333,19.766667
2008-06-25,1.9,-13.0,-100.7,Krycklan,Precipitation,64.233333,19.766667
2008-07-02,7.0,-10.1,-75.3,Krycklan,Precipitation,64.233333,19.766667
2008-07-04,2.15,-5.9,-49.6,Krycklan,Precipitation,64.233333,19.766667
2008-07-09,1.9,-7.9,-68.7,Krycklan,Precipitation,64.233333,19.766667
2008-07-14,0.5,-8.1,-65.0,Krycklan,Precipitation,64.233333,19.766667
2008-07-16,7.1,-11.0,-80.5,Krycklan,Precipitation,64.233333,19.766667
2008-07-18,1.4,-10.3,-86.0,Krycklan,Precipitation,64.233333,19.766667
2008-07-22,59.5,-12.9,-93.0,Krycklan,Precipitation,64.233333,19.766667
2008-08-04,8.7,-10.1,-73.5,Krycklan,Precipitation,64.233333,19.766667
2008-08-07,3.0,-10.1,-73.9,Krycklan,Precipitation,64.233333,19.766667
2008-08-08,22.0,-11.1,-83.2,Krycklan,Precipitation,64.233333,19.766667
2008-08-11,9.2,-12.7,-90.2,Krycklan,Precipitation,64.233333,19.766667
2008-08-12,3.2,-11.9,-84.2,Krycklan,Precipitation,64.233333,19.766667
2008-08-14,11.1,-10.5,-75.5,Krycklan,Precipitation,64.233333,19.766667
2008-08-18,7.0,-9.6,-64.6,Krycklan,Precipitation,64.233333,19.766667
2008-08-19,8.1,-9.0,-58.9,Krycklan,Precipitation,64.233333,19.766667
2008-08-20,6.2,-7.5,-50.3,Krycklan,Precipitation,64.233333,19.766667
2008-08-22,5.6,-9.2,-66.7,Krycklan,Precipitation,64.233333,19.766667
2008-08-26,3.5,-10.4,-75.2,Krycklan,Precipitation,64.233333,19.766667
2008-08-28,8.8,-12.0,-85.8,Krycklan,Precipitation,64.233333,19.766667
2008-09-01,8.2,-15.5,-115.2,Krycklan,Precipitation,64.233333,19.766667
2008-09-04,6.8,-10.1,-70.5,Krycklan,Precipitation,64.233333,19.766667
2008-09-05,6.9,-9.1,-63.3,Krycklan,Precipitation,64.233333,19.766667
2008-09-19,1.0,-11.6,-76.1,Krycklan,Precipitation,64.233333,19.766667
2008-09-26,1.4,-9.2,-63.8,Krycklan,Precipitation,64.233333,19.766667
2008-10-02,5.6,-11.5,-78.4,Krycklan,Precipitation,64.233333,19.766667
2008-10-06,26.4,-17.3,-123.3,Krycklan,Precipitation,64.233333,19.766667
2008-10-08,4.2,-11.4,-79.2,Krycklan,Precipitation,64.233333,19.766667
2008-10-10,2.3,-10.3,-71.2,Krycklan,Precipitation,64.233333,19.766667
2008-10-13,3.5,-10.3,-80.7,Krycklan,Precipitation,64.233333,19.766667
2008-10-18,20.5,-21.9,-168.8,Krycklan,Precipitation,64.233333,19.766667
2008-10-20,1.9,-14.5,-106.1,Krycklan,Precipitation,64.233333,19.766667
2008-10-21,5.1,-10.1,-73.1,Krycklan,Precipitation,64.233333,19.766667
2008-10-24,2.8,-10.7,-74.7,Krycklan,Precipitation,64.233333,19.766667
2008-10-27,3.9,-13.3,-97.8,Krycklan,Precipitation,64.233333,19.766667
2008-11-06,2.2,-11.6,-81.9,Krycklan,Precipitation,64.233333,19.766667
2008-11-10,6.0,-11.8,-84.2,Krycklan,Precipitation,64.233333,19.766667
2008-11-17,3.3,-15.6,-110.3,Krycklan,Precipitation,64.233333,19.766667
2008-11-24,5.4,-22.3,-162.9,Krycklan,Precipitation,64.233333,19.766667
2008-11-26,4.9,-17.3,-124.6,Krycklan,Precipitation,64.233333,19.766667
2008-11-28,6.1,-12.7,-91.3,Krycklan,Precipitation,64.233333,19.766667
2008-12-01,8.7,-17.1,-127.3,Krycklan,Precipitation,64.233333,19.766667
2008-12-02,1.2,-14.8,-104.5,Krycklan,Precipitation,64.233333,19.766667
2008-12-04,3.1,-18.5,-137.2,Krycklan,Precipitation,64.233333,19.766667
2008-12-09,4.0,-20.4,-149.2,Krycklan,Precipitation,64.233333,19.766667
2008-12-12,7.1,-18.8,-137.4,Krycklan,Precipitation,64.233333,19.766667
2008-12-15,13.3,-18.7,-138.6,Krycklan,Precipitation,64.233333,19.766667
2008-12-18,4.0,-10.3,-70.7,Krycklan,Precipitation,64.233333,19.766667
2008-12-22,11.4,-17.3,-131.5,Krycklan,Precipitation,64.233333,19.766667
2008-12-29,2.5,-14.3,-101.1,Krycklan,Precipitation,64.233333,19.766667
2009-01-07,3.3,-24.3,-181.0,Krycklan,Precipitation,64.233333,19.766667
2009-01-09,3.0,-26.3,-203.1,Krycklan,Precipitation,64.233333,19.766667
2009-01-12,1.5,-13.4,-96.2,Krycklan,Precipitation,64.233333,19.766667
2009-01-14,10.0,-16.8,-124.1,Krycklan,Precipitation,64.233333,19.766667
2009-01-21,7.0,-16.2,-116.7,Krycklan,Precipitation,64.233333,19.766667
2009-01-26,1.7,-13.9,-94.5,Krycklan,Precipitation,64.233333,19.766667
2009-02-05,6.7,-22.7,-171.2,Krycklan,Precipitation,64.233333,19.766667
2009-02-06,8.6,-20.4,-147.0,Krycklan,Precipitation,64.233333,19.766667
2009-02-09,18.5,-22.3,-167.1,Krycklan,Precipitation,64.233333,19.766667
2009-02-23,4.7,-16.1,-114.8,Krycklan,Precipitation,64.233333,19.766667
2009-02-24,3.3,-16.5,-119.9,Krycklan,Precipitation,64.233333,19.766667
2009-03-02,3.3,-16.1,-116.5,Krycklan,Precipitation,64.233333,19.766667
2009-03-03,5.9,-15.3,-119.4,Krycklan,Precipitation,64.233333,19.766667
2009-03-10,1.8,-19.3,-146.5,Krycklan,Precipitation,64.233333,19.766667
2009-03-23,1.5,-9.0,-65.7,Krycklan,Precipitation,64.233333,19.766667
2009-03-30,2.1,-21.4,-166.9,Krycklan,Precipitation,64.233333,19.766667
2009-04-01,1.3,-14.1,-101.6,Krycklan,Precipitation,64.233333,19.766667
2009-04-03,5.9,-13.1,-98.8,Krycklan,Precipitation,64.233333,19.766667
2009-04-06,7.4,-13.7,-100.3,Krycklan,Precipitation,64.233333,19.766667
2009-04-09,1.2,-11.9,-79.4,Krycklan,Precipitation,64.233333,19.766667
2009-04-11,6.0,-14.6,-104.8,Krycklan,Precipitation,64.233333,19.766667
2009-04-20,1.1,-8.8,-57.5,Krycklan,Precipitation,64.233333,19.766667
2009-04-28,3.1,-6.1,-40.8,Krycklan,Precipitation,64.233333,19.766667
2009-05-06,6.1,-15.0,-114.6,Krycklan,Precipitation,64.233333,19.766667
2009-05-08,6.6,-14.5,-116.4,Krycklan,Precipitation,64.233333,19.766667
2009-05-11,4.0,-10.2,-80.3,Krycklan,Precipitation,64.233333,19.766667
2009-05-22,8.3,-9.1,-68.7,Krycklan,Precipitation,64.233333,19.766667
2009-05-25,3.1,-9.0,-69.6,Krycklan,Precipitation,64.233333,19.766667
2009-05-27,6.2,-3.7,-26.2,Krycklan,Precipitation,64.233333,19.766667
2009-06-04,7.5,-11.5,-82.9,Krycklan,Precipitation,64.233333,19.766667
2009-06-08,2.1,-12.0,-90.4,Krycklan,Precipitation,64.233333,19.766667
2009-06-11,3.0,-10.3,-78.6,Krycklan,Precipitation,64.233333,19.766667
2009-06-15,6.5,-7.4,-49.1,Krycklan,Precipitation,64.233333,19.766667
2009-06-16,8.5,-12.3,-89.5,Krycklan,Precipitation,64.233333,19.766667
2009-06-23,0.9,-8.0,-57.9,Krycklan,Precipitation,64.233333,19.766667
2009-07-06,3.2,-12.2,-89.0,Krycklan,Precipitation,64.233333,19.766667
2009-07-07,46.1,-23.0,-169.6,Krycklan,Precipitation,64.233333,19.766667
2009-07-08,13.2,-19.8,-143.6,Krycklan,Precipitation,64.233333,19.766667
2009-07-10,13.0,-11.7,-83.2,Krycklan,Precipitation,64.233333,19.766667
2009-07-13,3.6,-13.0,-95.4,Krycklan,Precipitation,64.233333,19.766667
2009-07-14,3.0,-9.2,-62.8,Krycklan,Precipitation,64.233333,19.766667
2009-07-17,16.6,-9.6,-72.5,Krycklan,Precipitation,64.233333,19.766667
2009-07-22,23.0,-8.8,-57.5,Krycklan,Precipitation,64.233333,19.766667
2009-07-27,63.6,-9.3,-65.2,Krycklan,Precipitation,64.233333,19.766667
2009-07-28,8.5,-15.2,-112.9,Krycklan,Precipitation,64.233333,19.766667
2009-08-03,7.8,-7.7,-52.0,Krycklan,Precipitation,64.233333,19.766667
2009-08-06,9.2,-7.8,-54.3,Krycklan,Precipitation,64.233333,19.766667
2009-08-12,8.4,-8.8,-58.1,Krycklan,Precipitation,64.233333,19.766667
2009-08-17,14.6,-15.2,-111.5,Krycklan,Precipitation,64.233333,19.766667
2009-08-24,1.3,-8.6,-57.2,Krycklan,Precipitation,64.233333,19.766667
2009-08-31,11.6,-7.8,-51.2,Krycklan,Precipitation,64.233333,19.766667
2009-09-02,1.2,-6.5,-43.4,Krycklan,Precipitation,64.233333,19.766667
2009-09-04,12.6,-8.8,-58.8,Krycklan,Precipitation,64.233333,19.766667
2009-09-07,9.2,-10.6,-73.8,Krycklan,Precipitation,64.233333,19.766667
2009-09-08,5.6,-9.4,-66.4,Krycklan,Precipitation,64.233333,19.766667
2009-09-10,4.5,-7.6,-51.2,Krycklan,Precipitation,64.233333,19.766667
2009-09-21,3.6,-9.0,-69.2,Krycklan,Precipitation,64.233333,19.766667
2009-09-23,4.3,-8.2,-56.9,Krycklan,Precipitation,64.233333,19.766667
2009-09-28,0.5,-9.2,-68.4,Krycklan,Precipitation,64.233333,19.766667
2009-09-30,2.4,-10.9,-70.8,Krycklan,Precipitation,64.233333,19.766667
2009-10-05,11.5,-18.1,-133.1,Krycklan,Precipitation,64.233333,19.766667
2009-10-07,18.0,-17.8,-132.6,Krycklan,Precipitation,64.233333,19.766667
2009-10-16,13.1,-15.8,-119.6,Krycklan,Precipitation,64.233333,19.766667
2009-10-20,2.4,-18.0,-129.1,Krycklan,Precipitation,64.233333,19.766667
2009-10-22,0.5,-11.2,-75.8,Krycklan,Precipitation,64.233333,19.766667
2009-10-26,4.8,-11.6,-78.1,Krycklan,Precipitation,64.233333,19.766667
2009-11-04,1.3,-10.2,-67.0,Krycklan,Precipitation,64.233333,19.766667
2009-11-09,6.3,-22.7,-169.0,Krycklan,Precipitation,64.233333,19.766667
2009-11-11,0.7,-16.4,-115.0,Krycklan,Precipitation,64.233333,19.766667
2009-11-16,10.0,-14.4,-102.8,Krycklan,Precipitation,64.233333,19.766667
2009-11-17,5.7,-15.7,-113.1,Krycklan,Precipitation,64.233333,19.766667
2009-11-18,3.2,-14.5,-104.1,Krycklan,Precipitation,64.233333,19.766667
2009-11-20,4.5,-17.7,-133.4,Krycklan,Precipitation,64.233333,19.766667
2009-11-23,21.9,-16.5,-123.9,Krycklan,Precipitation,64.233333,19.766667
2009-11-24,1.8,-11.8,-83.0,Krycklan,Precipitation,64.233333,19.766667
2009-11-25,3.7,-10.5,-71.8,Krycklan,Precipitation,64.233333,19.766667
2009-11-26,13.1,-15.7,-116.4,Krycklan,Precipitation,64.233333,19.766667
2009-11-30,1.6,-12.8,-84.2,Krycklan,Precipitation,64.233333,19.766667
2009-12-01,17.1,-21.1,-158.8,Krycklan,Precipitation,64.233333,19.766667
2009-12-07,7.6,-13.4,-96.8,Krycklan,Precipitation,64.233333,19.766667
2009-12-15,2.8,-17.4,-113.9,Krycklan,Precipitation,64.233333,19.766667
2009-12-16,6.7,-19.1,-127.1,Krycklan,Precipitation,64.233333,19.766667
2009-12-21,3.6,-19.9,-132.4,Krycklan,Precipitation,64.233333,19.766667
2009-12-22,3.0,-31.2,-233.7,Krycklan,Precipitation,64.233333,19.766667
2009-12-23,2.7,-29.2,-214.5,Krycklan,Precipitation,64.233333,19.766667
2009-12-25,6.1,-16.8,-120.7,Krycklan,Precipitation,64.233333,19.766667
2009-12-27,2.1,-28.0,-208.5,Krycklan,Precipitation,64.233333,19.766667
2009-12-28,4.2,-24.2,-185.9,Krycklan,Precipitation,64.233333,19.766667
2009-12-29,5.1,-15.1,-114.0,Krycklan,Precipitation,64.233333,19.766667
2010-01-01,3.0,-21.1,-151.1,Krycklan,Precipitation,64.233333,19.766667
2010-01-04,2.8,-19.7,-137.3,Krycklan,Precipitation,64.233333,19.766667
2010-01-18,2.5,-13.9,-93.9,Krycklan,Precipitation,64.233333,19.766667
2010-01-19,3.0,-14.2,-94.6,Krycklan,Precipitation,64.233333,19.766667
2010-01-25,3.0,-16.2,-113.4,Krycklan,Precipitation,64.233333,19.766667
2010-01-28,19.0,-19.1,-143.3,Krycklan,Precipitation,64.233333,19.766667
2010-01-29,1.3,-28.7,-211.6,Krycklan,Precipitation,64.233333,19.766667
2010-02-01,3.1,-28.1,-211.8,Krycklan,Precipitation,64.233333,19.766667
2010-02-03,5.8,-29.4,-223.6,Krycklan,Precipitation,64.233333,19.766667
2010-02-08,4.2,-19.6,-141.2,Krycklan,Precipitation,64.233333,19.766667
2010-02-11,2.5,-20.0,-146.8,Krycklan,Precipitation,64.233333,19.766667
2010-02-22,2.6,-30.0,-223.9,Krycklan,Precipitation,64.233333,19.766667
2010-03-01,21.2,-19.6,-144.9,Krycklan,Precipitation,64.233333,19.766667
2010-03-02,3.2,-24.3,-184.8,Krycklan,Precipitation,64.233333,19.766667
2010-03-03,4.7,-23.1,-171.0,Krycklan,Precipitation,64.233333,19.766667
2010-03-10,2.8,-11.4,-79.4,Krycklan,Precipitation,64.233333,19.766667
2010-03-16,4.7,-17.6,-118.8,Krycklan,Precipitation,64.233333,19.766667
2010-03-19,6.5,-18.5,-138.4,Krycklan,Precipitation,64.233333,19.766667
2010-03-22,4.8,-18.5,-142.1,Krycklan,Precipitation,64.233333,19.766667
2010-03-26,5.3,-14.3,-105.8,Krycklan,Precipitation,64.233333,19.766667
2010-04-09,4.3,-15.6,-114.9,Krycklan,Precipitation,64.233333,19.766667
2010-04-19,4.4,-15.5,-117.0,Krycklan,Precipitation,64.233333,19.766667
2010-04-30,3.3,-14.1,-107.6,Krycklan,Precipitation,64.233333,19.766667
2010-05-03,8.8,-12.3,-92.5,Krycklan,Precipitation,64.233333,19.766667
2010-05-14,12.3,-7.9,-55.4,Krycklan,Precipitation,64.233333,19.766667
2010-05-17,4.3,-3.7,-39.6,Krycklan,Precipitation,64.233333,19.766667
2010-05-25,4.1,-14.9,-110.0,Krycklan,Precipitation,64.233333,19.766667
2010-05-26,3.3,-12.8,-95.6,Krycklan,Precipitation,64.233333,19.766667
2010-05-31,7.6,-11.1,-84.5,Krycklan,Precipitation,64.233333,19.766667
2010-06-03,3.3,-7.1,-56.2,Krycklan,Precipitation,64.233333,19.766667
2010-06-07,1.8,-9.5,-78.0,Krycklan,Precipitation,64.233333,19.766667
2010-06-14,2.2,-11.2,-82.9,Krycklan,Precipitation,64.233333,19.766667
2010-06-15,8.5,-15.7,-115.3,Krycklan,Precipitation,64.233333,19.766667
2010-06-16,0.9,-9.8,-67.5,Krycklan,Precipitation,64.233333,19.766667
2010-06-21,28.0,-9.7,-65.6,Krycklan,Precipitation,64.233333,19.766667
2010-06-28,1.8,-6.5,-44.5,Krycklan,Precipitation,64.233333,19.766667
2010-07-01,4.9,-9.2,-65.1,Krycklan,Precipitation,64.233333,19.766667
2010-07-02,4.2,-9.9,-74.3,Krycklan,Precipitation,64.233333,19.766667
2010-07-07,0.8,-6.2,-52.4,Krycklan,Precipitation,64.233333,19.766667
2010-07-12,4.0,-7.3,-51.3,Krycklan,Precipitation,64.233333,19.766667
2010-07-14,7.3,-6.7,-44.4,Krycklan,Precipitation,64.233333,19.766667
2010-07-15,0.5,-7.5,-54.3,Krycklan,Precipitation,64.233333,19.766667
2010-07-19,6.9,-7.5,-48.8,Krycklan,Precipitation,64.233333,19.766667
2010-07-22,6.5,-8.6,-56.0,Krycklan,Precipitation,64.233333,19.766667
2010-07-23,2.5,-7.5,-51.4,Krycklan,Precipitation,64.233333,19.766667
2010-07-26,9.2,-8.0,-48.5,Krycklan,Precipitation,64.233333,19.766667
2010-07-27,39.0,-7.2,-45.3,Krycklan,Precipitation,64.233333,19.766667
2010-07-28,5.0,-8.6,-53.9,Krycklan,Precipitation,64.233333,19.766667
2010-07-29,0.9,-7.6,-53.1,Krycklan,Precipitation,64.233333,19.766667
2010-07-30,9.8,-6.7,-42.4,Krycklan,Precipitation,64.233333,19.766667
