Lat,Lon,Alt,Precip,Temp,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
-38.47,-62.16,5.0,67.0,17.503564453125023,0.0,0.0,1.0,0.0,0.0,1988.0,-0.7116566222817751,-3.6,-27.0,-4.07999849319458,-21.840341567993164
-34.90416667,-56.16666667,37.0,232.0,16.9,0.0,0.0,1.0,0.0,0.0,2012.0,-0.970063921851507,-5.98,-37.99,-2.3996312618255615,-6.126676082611084
-41.47,-72.93,13.0,51.0,11.8,0.0,0.0,1.0,0.0,0.0,1988.0,-0.7116566222817751,-3.5,-13.0,-4.890313148498535,-28.928058624267578
-38.73263889,-72.58922222,114.0,17.0,14.0,0.0,0.0,1.0,0.0,0.0,1990.0,-0.2884824328806098,-5.3,-28.0,-5.068561553955078,-31.1217098236084
-33.62,-78.83,6.0,218.0,12.7,0.0,0.0,1.0,0.0,0.0,1970.0,-0.2135209154397959,-2.68,-20.6,-2.9262545108795166,-11.50009536743164
-65.07944444,-63.9775,20.0,22.0,-3.5,0.0,0.0,0.0,0.0,1.0,1972.0,-0.23030567023061196,-9.85,-73.7,-11.56499195098877,-88.90389251708984
-33.45,-70.7,520.0,9.6,15.0,0.0,1.0,0.0,0.0,0.0,2012.0,0.9721181966290613,-5.6,-40.3,-7.2742719650268555,-48.995059967041016
-41.15,-71.33,790.0,16.0,13.7,0.0,0.0,1.0,0.0,0.0,1997.0,0.9510565162951535,-8.8,-69.0,-9.25040340423584,-67.8281021118164
-67.57,-68.13,5.0,13.9,-4.5,0.0,0.0,0.0,0.0,1.0,2020.0,0.2802306751992159,-16.95,-132.6,-15.921969413757324,-124.14008331298828
-30.92,-62.67,72.0,165.58,24.178125000000023,0.0,0.0,1.0,0.0,0.0,2001.0,-0.2884824328806098,-2.7,-7.0,-3.5115091800689697,-17.338863372802734
-41.47,-72.93,13.0,37.8,15.9,0.0,0.0,1.0,0.0,0.0,2013.0,0.2386727660059501,-4.27,-31.6,-3.966714382171631,-21.411340713500977
-34.90416667,-56.16666667,37.0,117.0,17.0,0.0,0.0,1.0,0.0,0.0,2014.0,-0.9587178169872964,-3.54,-14.3,-2.3824338912963867,-5.95711088180542
-34.90416667,-56.16666667,37.0,109.0,21.4,0.0,0.0,1.0,0.0,0.0,2013.0,-0.7236440382959123,-3.48,-15.35,-2.44122314453125,-6.7657928466796875
-32.88,-68.85,827.0,5.0,19.5,0.0,1.0,0.0,0.0,0.0,1986.0,-0.7236440382959123,-6.1,-53.0,-5.183219909667969,-31.3156681060791
-65.07944444,-63.9775,20.0,31.0,-9.7,0.0,0.0,0.0,0.0,1.0,1976.0,0.2802306751992159,-10.79,-76.3,-13.532122611999512,-103.9813461303711
-75.58333333,-20.56666667,30.0,18.0,-6.5,0.0,0.0,0.0,0.0,1.0,1973.0,-0.2884824328806098,-13.47,-113.7,-14.77402400970459,-113.81719207763672
-53.0,-70.833333,37.0,112.0,7.9,0.0,1.0,0.0,0.0,0.0,1991.0,-0.2884824328806098,-11.3,-84.0,-10.250405311584473,-77.87833404541016
-38.0,-57.55,10.0,30.3,13.165124511718773,0.0,0.0,1.0,0.0,0.0,2016.0,-0.6994583270516471,-2.609,-10.5,-2.7173755168914795,-9.259635925292969
-30.92,-62.67,72.0,145.0,22.9,0.0,0.0,1.0,0.0,0.0,1995.0,-0.7236440382959123,-1.2,-1.0,-2.981337070465088,-11.862298965454102
-33.11011944,-64.24918333,435.0,62.4,19.919610595703148,0.0,0.0,1.0,0.0,0.0,2010.0,-0.2884824328806098,-2.0,-0.6,-3.804870128631592,-19.731964111328125
-41.47,-72.93,13.0,174.0,8.2,0.0,0.0,1.0,0.0,0.0,1990.0,-0.9587178169872964,-8.0,-60.0,-6.427973747253418,-42.13994598388672
-65.07944444,-63.9775,20.0,33.0,-2.3,0.0,0.0,0.0,0.0,1.0,1969.0,-0.7236440382959123,-8.42,-69.1,-10.773743629455566,-83.43119049072266
-53.0,-70.833333,37.0,17.0,6.0,0.0,1.0,0.0,0.0,0.0,1997.0,-0.9741004551724206,-8.02,-66.8,-9.179472923278809,-73.69137573242188
-67.57,-68.13,5.0,16.0,-0.5,0.0,0.0,0.0,0.0,1.0,1997.0,0.9510565162951535,-11.55,-93.1,-13.39342975616455,-106.13089752197266
-33.45,-70.7,520.0,14.0,11.8,0.0,0.0,1.0,0.0,0.0,1989.0,0.741222010848596,-9.2,-72.0,-8.211451530456543,-57.454345703125
-53.0,-70.833333,37.0,29.8,6.6,0.0,1.0,0.0,0.0,0.0,2001.0,0.9510565162951535,-7.3,-63.0,-8.262666702270508,-65.15911865234375
-53.0,-70.833333,37.0,10.8,8.3,0.0,1.0,0.0,0.0,0.0,2012.0,0.6994583270516471,-6.88,-49.0,-8.573530197143555,-71.32989501953125
-65.07944444,-63.9775,20.0,64.0,-1.4,0.0,0.0,0.0,0.0,1.0,2004.0,0.9721181966290613,-16.62,-128.1,-9.674485206604004,-75.8455581665039
-30.08,-51.18,7.0,86.0,14.1,0.0,0.0,1.0,0.0,0.0,1980.0,0.2802306751992159,-7.92,-54.0,-5.2309393882751465,-33.05393981933594
-67.57,-68.13,5.0,327.5,-0.9,0.0,0.0,0.0,0.0,1.0,2012.0,0.9562348265919056,-12.86,-100.64,-13.677210807800293,-106.9468002319336
-65.07944444,-63.9775,20.0,28.9,-2.0,0.0,0.0,0.0,0.0,1.0,2019.0,-0.7236440382959123,-11.44,-91.2,-10.457219123840332,-83.6393051147461
-32.88,-68.85,827.0,48.0,21.4,0.0,1.0,0.0,0.0,0.0,1984.0,-0.27195815753410524,-5.0,-34.0,-5.721713542938232,-35.07777404785156
-65.07944444,-63.9775,20.0,40.0,-4.0,0.0,0.0,0.0,0.0,1.0,2005.0,0.741222010848596,-12.31,-95.19,-11.527637481689453,-89.3936996459961
-75.58333333,-20.56666667,30.0,53.0,-21.7,0.0,0.0,0.0,0.0,1.0,1970.0,0.9760105506323683,-20.31,-148.1,-21.150833129882812,-160.69297790527344
-45.35,-72.07,310.0,61.0,13.1,0.0,0.0,1.0,0.0,0.0,1991.0,0.6994583270516471,-8.1,-63.0,-9.22545051574707,-68.8297348022461
-36.6395,-72.09198611,147.0,33.0,15.9,0.0,0.0,1.0,0.0,0.0,1988.0,-0.7116566222817751,-6.6,-42.0,-4.346273899078369,-24.351478576660156
-65.07944444,-63.9775,20.0,15.3,-5.0,0.0,0.0,0.0,0.0,1.0,2019.0,-0.2135209154397959,-11.35,-87.1,-12.646913528442383,-99.34296417236328
-75.58333333,-20.56666667,30.0,87.0,-32.9,0.0,0.0,0.0,0.0,1.0,2003.0,0.29671281927349075,-34.87,-270.2,-27.721187591552734,-215.9994354248047
-34.90416667,-56.16666667,37.0,64.0,14.940484619140648,0.0,0.0,1.0,0.0,0.0,2018.0,0.741222010848596,-5.63,-31.1,-6.133700370788574,-35.8262939453125
-33.62,-78.83,6.0,52.0,18.0,0.0,0.0,1.0,0.0,0.0,1970.0,0.9760105506323683,-1.93,-17.3,-2.7882955074310303,-11.27094841003418
-41.47,-72.93,13.0,37.8,11.457086181640648,0.0,0.0,1.0,0.0,0.0,2016.0,0.9611297838723007,-4.105,-32.4,-4.711203575134277,-27.68138313293457
-30.58,-64.58,900.0,67.0,22.0,0.0,1.0,0.0,0.0,0.0,1985.0,-0.7236440382959123,-4.3,-22.0,-4.76723575592041,-28.854286193847656
-67.57,-68.13,5.0,43.5,-6.7,0.0,0.0,0.0,0.0,1.0,2014.0,-0.2135209154397959,-13.92,-104.6,-15.155400276184082,-119.92220306396484
-36.6395,-72.09198611,147.0,41.0,7.5,0.0,0.0,1.0,0.0,0.0,1991.0,-0.680773409477016,-7.5,-48.0,-6.871898651123047,-46.35700225830078
-41.47,-72.93,13.0,218.0,5.6,0.0,0.0,1.0,0.0,0.0,1992.0,0.2802306751992159,-8.4,-59.0,-8.027769088745117,-56.24028015136719
-36.6395,-72.09198611,147.0,181.0,7.5,0.0,0.0,1.0,0.0,0.0,1991.0,-0.2135209154397959,-6.7,-46.0,-8.222738265991211,-58.251502990722656
-34.58,-58.48,24.0,89.0,24.0,0.0,0.0,1.0,0.0,0.0,1963.0,0.2386727660059501,-2.7,-10.6,-4.580944538116455,-26.622352600097656
-36.62,-64.29,180.0,73.2,18.3,0.0,0.0,1.0,0.0,0.0,2019.0,-0.7236440382959123,-2.75,-6.7,-2.7528960704803467,-9.609867095947266
-34.90416667,-56.16666667,37.0,315.0,24.879266357421898,0.0,0.0,1.0,0.0,0.0,2018.0,-0.2884824328806098,-6.24,-37.5,-3.5762667655944824,-18.008459091186523
-33.11011944,-64.24918333,435.0,38.2,13.917901611328148,0.0,0.0,1.0,0.0,0.0,2009.0,0.6994583270516471,-5.5,-29.0,-6.0067901611328125,-37.387481689453125
-65.07944444,-63.9775,20.0,11.0,-4.4,0.0,0.0,0.0,0.0,1.0,1990.0,0.29671281927349075,-13.37,-101.1,-12.326898574829102,-95.10578155517578
-65.07944444,-63.9775,20.0,46.0,-3.2,0.0,0.0,0.0,0.0,1.0,1981.0,-0.7236440382959123,-10.41,-84.6,-11.173720359802246,-86.47917938232422
-38.47,-62.16,5.0,50.0,28.3,0.0,0.0,1.0,0.0,0.0,1985.0,0.9510565162951535,-8.4,-57.0,-5.330756187438965,-33.20779037475586
-45.35,-72.07,310.0,178.0,7.5,0.0,0.0,1.0,0.0,0.0,1996.0,0.9721181966290613,-9.97,-81.0,-11.387042045593262,-85.7505874633789
-37.32,-64.33,150.0,35.0,13.924890136718773,0.0,1.0,0.0,0.0,0.0,1997.0,-0.9741004551724206,-3.0,-11.8,-5.734642028808594,-35.19219970703125
-32.88,-68.85,827.0,4.0,16.8,0.0,1.0,0.0,0.0,0.0,1988.0,-0.970063921851507,-6.5,-53.0,-5.269710540771484,-31.864933013916016
-75.58333333,-20.56666667,30.0,20.0,-26.6,0.0,0.0,0.0,0.0,1.0,1978.0,-0.9587178169872964,-25.69,-185.9,-25.590713500976562,-198.36160278320312
-41.47,-72.93,13.0,66.6,12.6,0.0,0.0,1.0,0.0,0.0,2009.0,0.9510565162951535,-1.3,-7.2,-4.587799072265625,-26.65029525756836
-54.78,-68.28,10.0,14.0,3.5,0.0,0.0,0.0,0.0,1.0,1997.0,0.741222010848596,-12.0,-92.0,-10.643473625183105,-83.07952117919922
-33.11011944,-64.24918333,435.0,49.3,14.9,0.0,0.0,1.0,0.0,0.0,2021.0,-0.9587178169872964,-3.58,-10.4,-2.909306049346924,-11.152069091796875
-33.11011944,-64.24918333,435.0,47.0,13.1,0.0,0.0,1.0,0.0,0.0,2017.0,-0.9587178169872964,-3.71,-16.3,-2.900632381439209,-11.002119064331055
-54.78,-68.28,10.0,72.0,8.9,0.0,0.0,0.0,0.0,1.0,1988.0,0.2386727660059501,-9.2,-81.0,-10.397916793823242,-80.34945678710938
-38.73263889,-72.58922222,114.0,51.0,13.1,0.0,0.0,1.0,0.0,0.0,1991.0,-0.7236440382959123,-9.0,-64.0,-5.247387886047363,-32.34748840332031
-75.58333333,-20.56666667,30.0,175.0,-18.1,0.0,0.0,0.0,0.0,1.0,2000.0,0.9562348265919056,-17.3,-132.6,-20.520023345947266,-157.0890350341797
-53.0,-70.833333,37.0,16.2,11.1,0.0,1.0,0.0,0.0,0.0,2008.0,-0.27195815753410524,-10.04,-74.4,-7.969778537750244,-65.34687042236328
-54.78,-68.28,10.0,28.0,7.1,0.0,0.0,0.0,0.0,1.0,1982.0,-0.7236440382959123,-6.8,-81.0,-11.354318618774414,-88.66284942626953
-33.11011944,-64.24918333,435.0,22.3,16.782128906250023,0.0,0.0,1.0,0.0,0.0,2009.0,-0.9741004551724206,-0.8,10.0,-2.4446418285369873,-6.570481777191162
-53.0,-70.833333,37.0,11.0,10.4,0.0,1.0,0.0,0.0,0.0,1995.0,-0.2884824328806098,-6.52,-55.4,-7.74184513092041,-61.59878158569336
-36.6395,-72.09198611,147.0,181.0,7.5,0.0,0.0,1.0,0.0,0.0,1991.0,0.29671281927349075,-6.7,-46.0,-8.46179485321045,-60.185874938964844
-33.45,-70.7,520.0,8.9,12.0,0.0,1.0,0.0,0.0,0.0,2014.0,0.741222010848596,-6.78,-38.8,-7.020144462585449,-46.386016845703125
-34.58,-58.48,24.0,87.0,17.1,0.0,0.0,1.0,0.0,0.0,1964.0,0.9721181966290613,-6.3,-37.9,-5.362800598144531,-34.152442932128906
-54.78,-68.28,10.0,76.0,5.2,0.0,0.0,0.0,0.0,1.0,1990.0,0.9760105506323683,-10.5,-77.0,-10.87547779083252,-84.48372650146484
-65.07944444,-63.9775,20.0,13.0,-4.7,0.0,0.0,0.0,0.0,1.0,2008.0,-0.23030567023061196,-7.49,-68.64,-12.440340995788574,-96.57400512695312
-54.78,-68.28,10.0,71.0,3.4,0.0,0.0,0.0,0.0,1.0,1988.0,-0.6932812268869771,-11.8,-94.0,-11.27530574798584,-88.2211685180664
-54.78,-68.28,10.0,43.0,9.7,0.0,0.0,0.0,0.0,1.0,1995.0,0.6994583270516471,-12.1,-81.0,-10.632288932800293,-82.46698760986328
-62.12,-58.56,9.0,121.0,-2.5,0.0,0.0,0.0,0.0,1.0,1990.0,-0.9741004551724206,-10.0,-72.0,-9.83818244934082,-79.26560974121094
-33.11011944,-64.24918333,435.0,127.4,14.314416503906273,0.0,0.0,1.0,0.0,0.0,2010.0,-0.9587178169872964,-4.2,-14.0,-3.0567593574523926,-12.132177352905273
-54.78,-68.28,10.0,42.6,2.5522399902343977,0.0,0.0,0.0,0.0,1.0,2000.0,-0.9634705485641486,-10.8,-74.0,-11.065999031066895,-87.5247573852539
-65.07944444,-63.9775,20.0,72.0,0.7,0.0,0.0,0.0,0.0,1.0,1984.0,0.9562348265919056,-7.0,-55.9,-9.297736167907715,-74.3422622680664
-65.07944444,-63.9775,20.0,15.0,-0.2,0.0,0.0,0.0,0.0,1.0,1968.0,0.6994583270516471,-9.48,-85.4,-10.023858070373535,-79.45050811767578
-65.07944444,-63.9775,20.0,18.0,-2.3,0.0,0.0,0.0,0.0,1.0,2012.0,-0.7116566222817751,-8.72,-75.42,-10.922050476074219,-85.95942687988281
-51.7,-57.87,51.0,40.0,9.2,0.0,0.0,0.0,0.0,1.0,1974.0,0.9510565162951535,-6.5,-48.0,-7.421001434326172,-51.62066650390625
-54.78,-68.28,10.0,45.0,5.2,0.0,0.0,0.0,0.0,1.0,1993.0,0.9760105506323683,-11.1,-81.0,-10.820097923278809,-84.1131362915039
-65.07944444,-63.9775,20.0,48.0,-7.3,0.0,0.0,0.0,0.0,1.0,1979.0,-0.9587178169872964,-14.6,-100.7,-12.473053932189941,-95.95101928710938
-75.58333333,-20.56666667,30.0,41.0,-9.2,0.0,0.0,0.0,0.0,1.0,1977.0,0.6994583270516471,-16.1,-115.7,-14.56694507598877,-111.16568756103516
-38.006017,-57.5714306,19.0,117.8,20.0,0.0,0.0,1.0,0.0,0.0,2019.0,0.6994583270516471,-5.72,-27.8,-5.451336860656738,-31.215648651123047
-33.11011944,-64.24918333,435.0,63.7,14.901239013671898,0.0,0.0,1.0,0.0,0.0,2010.0,-0.9741004551724206,-2.6,-2.0,-2.5971760749816895,-8.074468612670898
-30.08,-51.18,7.0,159.0,24.2,0.0,0.0,1.0,0.0,0.0,1983.0,0.6994583270516471,-6.61,-40.9,-5.217611312866211,-32.41987228393555
-36.62,-64.29,180.0,41.5,21.405877685546898,0.0,0.0,1.0,0.0,0.0,2017.0,-0.2884824328806098,-2.71,-15.9,-3.683443307876587,-18.719642639160156
-45.35,-72.07,310.0,66.0,13.0,0.0,0.0,1.0,0.0,0.0,1994.0,0.6994583270516471,-8.53,-65.0,-9.197855949401855,-68.60820770263672
-41.15,-71.33,790.0,192.5,3.520440673828148,0.0,0.0,1.0,0.0,0.0,2002.0,0.741222010848596,-12.6,-91.0,-11.362105369567871,-86.32170104980469
-37.32,-64.33,150.0,114.0,16.139062500000023,0.0,1.0,0.0,0.0,0.0,1998.0,0.9760105506323683,-8.6,-56.0,-7.223123550415039,-47.875587463378906
-65.07944444,-63.9775,20.0,26.0,-8.9,0.0,0.0,0.0,0.0,1.0,1979.0,0.29671281927349075,-12.21,-95.4,-13.469259262084961,-103.59156036376953
-54.78,-68.28,10.0,78.6,6.273645019531273,0.0,0.0,0.0,0.0,1.0,2000.0,-0.7116566222817751,-10.7,-81.0,-10.69104290008545,-85.18572235107422
-52.2065,-58.8508,6.0,0.0,9.770161,0.0,0.0,0.0,0.0,1.0,2015.0,-0.2884824328806098,-8.4144326,-61.83565955,-6.676509857177734,-41.924232482910156
-36.62,-64.29,180.0,211.0,11.0,0.0,0.0,1.0,0.0,0.0,2014.0,-0.9741004551724206,-2.41,1.6,-4.9134840965271,-28.803422927856445
-45.35,-72.07,310.0,98.0,5.9,0.0,0.0,1.0,0.0,0.0,1990.0,-0.9587178169872964,-11.7,-92.0,-12.747544288635254,-96.44034576416016
-75.58333333,-20.56666667,30.0,87.0,-20.3,0.0,0.0,0.0,0.0,1.0,1999.0,0.9510565162951535,-18.595,-140.95,-22.505680084228516,-172.6377716064453
-53.0,-70.833333,37.0,22.9,0.9,0.0,1.0,0.0,0.0,0.0,2002.0,0.741222010848596,-10.77,-73.3,-10.428534507751465,-78.50535583496094
-65.07944444,-63.9775,20.0,40.0,-16.0,0.0,0.0,0.0,0.0,1.0,1964.0,-0.6932812268869771,-19.7,-152.0,-13.67155933380127,-104.80370330810547
-45.35,-72.07,310.0,13.0,12.6,0.0,0.0,1.0,0.0,0.0,1996.0,0.2386727660059501,-10.87,-77.0,-9.077253341674805,-66.57078552246094
-53.0,-70.833333,37.0,15.0,2.4,0.0,1.0,0.0,0.0,0.0,1996.0,-0.23030567023061196,-6.18,-55.7,-10.366786003112793,-78.2496566772461
-34.03,-67.97,572.0,12.0,19.6,0.0,1.0,0.0,0.0,0.0,1983.0,0.9510565162951535,-5.4,-28.0,-7.802471160888672,-49.33762741088867
-38.47,-62.16,5.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,1988.0,0.9721181966290613,-6.0,-40.0,-6.844451904296875,-48.24212646484375
-65.07944444,-63.9775,20.0,7.0,-4.6,0.0,0.0,0.0,0.0,1.0,1987.0,-0.9741004551724206,-10.02,-86.5,-12.094027519226074,-93.30970001220703
-51.7,-57.87,51.0,77.0,5.2,0.0,0.0,0.0,0.0,1.0,1976.0,-0.970063921851507,-7.28,-49.8,-9.56682300567627,-66.54410552978516
-36.62,-64.29,180.0,47.7,21.8,0.0,0.0,1.0,0.0,0.0,2021.0,-0.9741004551724206,-1.36,5.3,-2.5849244594573975,-7.953668117523193
-41.47,-72.93,13.0,233.2,6.7,0.0,0.0,1.0,0.0,0.0,2008.0,-0.6932812268869771,-7.25,-48.6,-6.817554950714111,-47.819847106933594
-32.88,-68.85,827.0,23.0,23.3,0.0,1.0,0.0,0.0,0.0,1987.0,-0.2884824328806098,-6.1,-42.0,-5.10228157043457,-31.645221710205078
-33.45,-70.7,520.0,2.0,14.4,0.0,0.0,1.0,0.0,0.0,1989.0,-0.9741004551724206,-4.5,-25.0,-5.34692907333374,-32.488765716552734
-41.15,-71.33,790.0,13.5,11.1,0.0,0.0,1.0,0.0,0.0,1999.0,0.9510565162951535,-10.5,-70.0,-9.484673500061035,-69.90293884277344
-30.08,-51.18,7.0,107.0,20.1,0.0,0.0,1.0,0.0,0.0,1976.0,-0.7116566222817751,-4.85,-23.2,-3.003150224685669,-12.077371597290039
-54.78,-68.28,10.0,18.0,8.7,0.0,0.0,0.0,0.0,1.0,1984.0,0.2386727660059501,-11.0,-87.0,-10.73784351348877,-83.15484619140625
-38.73263889,-72.58922222,114.0,23.0,10.6,0.0,0.0,1.0,0.0,0.0,1989.0,0.9760105506323683,-2.7,-18.0,-6.567656993865967,-44.81570816040039
-30.92,-62.67,72.0,3.936654492281377,19.413903808593773,0.0,0.0,1.0,0.0,0.0,1999.0,-0.7236440382959123,-4.0,-16.0,-2.1681041717529297,-4.020186424255371
-37.32,-64.33,150.0,0.0,14.130670166015648,0.0,1.0,0.0,0.0,0.0,1999.0,0.9760105506323683,-8.3,-51.0,-6.875964164733887,-44.137184143066406
-41.47,-72.93,13.0,67.4,12.0,0.0,0.0,1.0,0.0,0.0,1999.0,-0.7236440382959123,-2.93,-14.2,-4.937027931213379,-30.024988174438477
-53.0,-70.833333,37.0,49.0,10.6,0.0,1.0,0.0,0.0,0.0,1995.0,0.6994583270516471,-6.02,-58.3,-7.589491844177246,-60.20172119140625
-34.58,-58.48,24.0,12.0,12.8,0.0,0.0,1.0,0.0,0.0,1962.0,0.741222010848596,-5.5,-32.9,-5.145590305328369,-32.820030212402344
-38.006017,-57.5714306,19.0,8.6,8.5,0.0,0.0,1.0,0.0,0.0,2019.0,-0.680773409477016,-5.03,-24.4,-3.2927379608154297,-14.549369812011719
-33.11011944,-64.24918333,435.0,3.2,8.066705322265648,0.0,0.0,1.0,0.0,0.0,2010.0,0.741222010848596,-4.7,-25.0,-6.699273109436035,-42.20365905761719
-45.35,-72.07,310.0,70.0,11.5,0.0,0.0,1.0,0.0,0.0,1998.0,0.9510565162951535,-9.25,-70.5,-9.305641174316406,-69.20462036132812
-30.08,-51.18,7.0,71.0,20.6,0.0,0.0,1.0,0.0,0.0,1969.0,0.9760105506323683,-5.5,-33.3,-4.917241096496582,-29.678781509399414
-34.90416667,-56.16666667,37.0,0.0,20.958154296875023,0.0,0.0,1.0,0.0,0.0,2017.0,0.9760105506323683,-8.9,-60.3,-5.607826232910156,-31.344863891601562
-75.58333333,-20.56666667,30.0,13.0,-22.0,0.0,0.0,0.0,0.0,1.0,1998.0,-0.9741004551724206,-25.7,-195.9,-26.579647064208984,-207.7406463623047
-45.35,-72.07,310.0,165.0,8.1,0.0,0.0,1.0,0.0,0.0,1989.0,0.9760105506323683,-6.4,-63.0,-11.196995735168457,-84.64917755126953
-30.92,-62.67,72.0,9.961185534484684,20.712487792968773,0.0,0.0,1.0,0.0,0.0,1999.0,-0.2884824328806098,-3.0,-17.0,-3.1973178386688232,-14.445512771606445
-41.47,-72.93,13.0,263.0,8.2,0.0,0.0,1.0,0.0,0.0,2009.0,-0.680773409477016,-7.31,-50.7,-6.504009246826172,-44.661842346191406
-65.07944444,-63.9775,20.0,46.0,-10.3,0.0,0.0,0.0,0.0,1.0,1992.0,-0.23030567023061196,-12.52,-101.3,-13.643999099731445,-105.21448516845703
-75.58333333,-20.56666667,30.0,23.0,-29.0,0.0,0.0,0.0,0.0,1.0,2005.0,-0.2135209154397959,-29.72,-224.98,-29.704273223876953,-232.54684448242188
-38.73263889,-72.58922222,114.0,112.0,15.7,0.0,0.0,1.0,0.0,0.0,1989.0,-0.2884824328806098,-7.7,-50.0,-4.85880708694458,-29.249568939208984
-38.006017,-57.5714306,19.0,44.5,19.5,0.0,0.0,1.0,0.0,0.0,2022.0,0.6994583270516471,-4.13,-25.3,-5.7799906730651855,-32.78960037231445
-67.57,-68.13,5.0,15.6,-8.7,0.0,0.0,0.0,0.0,1.0,2020.0,-0.9634705485641486,-13.47,-106.6,-15.58504867553711,-125.07099151611328
-33.56237778,-62.88506389,126.0,24.0,12.683435058593773,0.0,0.0,1.0,0.0,0.0,2017.0,0.29671281927349075,-2.96,-9.6,-5.835071563720703,-34.239967346191406
-37.32,-64.33,150.0,97.5,16.699029541015648,0.0,1.0,0.0,0.0,0.0,2000.0,0.6994583270516471,-5.6,-32.0,-7.327167987823486,-49.430809020996094
-41.47,-72.93,13.0,147.0,7.4,0.0,0.0,1.0,0.0,0.0,1974.0,-0.680773409477016,-4.91,-30.4,-6.3213300704956055,-40.67108154296875
-33.62,-78.83,6.0,86.0,13.1,0.0,0.0,1.0,0.0,0.0,1964.0,0.2802306751992159,-3.8,-13.1,-2.810398578643799,-11.432229995727539
-65.07944444,-63.9775,20.0,24.0,-3.3,0.0,0.0,0.0,0.0,1.0,1989.0,-0.680773409477016,-10.08,-78.8,-11.532132148742676,-89.19364166259766
-75.58333333,-20.56666667,30.0,37.0,-23.7,0.0,0.0,0.0,0.0,1.0,1966.0,0.741222010848596,-21.41,-170.9,-21.94049072265625,-166.89695739746094
-65.07944444,-63.9775,20.0,5.0,-8.5,0.0,0.0,0.0,0.0,1.0,1992.0,-0.6932812268869771,-6.65,-54.9,-13.381675720214844,-103.47566223144531
-75.58333333,-20.56666667,30.0,53.0,-21.4,0.0,0.0,0.0,0.0,1.0,1967.0,0.9760105506323683,-15.83,-120.1,-20.90717315673828,-158.75021362304688
-65.07944444,-63.9775,20.0,23.0,-2.8,0.0,0.0,0.0,0.0,1.0,1985.0,-0.9587178169872964,-6.53,-67.5,-11.038861274719238,-85.7464370727539
-65.07944444,-63.9775,20.0,59.0,-7.7,0.0,0.0,0.0,0.0,1.0,1978.0,-0.9587178169872964,-14.79,-102.5,-12.414525985717773,-95.47077941894531
-34.82175,-58.57258333,11.41,212.3,21.5,0.0,0.0,1.0,0.0,0.0,2018.0,-0.2884824328806098,-6.84,-39.1,-3.5076780319213867,-17.268495559692383
-45.35,-72.07,310.0,217.0,5.8,0.0,0.0,1.0,0.0,0.0,1997.0,-0.680773409477016,-13.36,-100.6,-13.693636894226074,-103.49240112304688
-36.62,-64.29,180.0,58.5,7.814202880859398,0.0,0.0,1.0,0.0,0.0,2015.0,-0.9587178169872964,-2.85,-11.0,-3.3275790214538574,-14.74363899230957
-41.47,-72.93,13.0,280.0,6.9,0.0,0.0,1.0,0.0,0.0,1989.0,-0.680773409477016,-8.2,-49.0,-7.362626075744629,-48.225948333740234
-36.62,-64.29,180.0,21.8,20.608483886718773,0.0,0.0,1.0,0.0,0.0,2019.0,0.9510565162951535,-4.85,-27.6,-5.851441383361816,-34.069854736328125
-30.08,-51.18,7.0,224.0,23.2,0.0,0.0,1.0,0.0,0.0,1966.0,-0.2884824328806098,-7.86,-46.9,-3.1408801078796387,-13.475345611572266
-65.07944444,-63.9775,20.0,91.0,-0.5,0.0,0.0,0.0,0.0,1.0,1979.0,0.9510565162951535,-8.96,-65.6,-9.686935424804688,-76.1235580444336
-75.58333333,-20.56666667,30.0,12.0,-11.8,0.0,0.0,0.0,0.0,1.0,1979.0,-0.7236440382959123,-23.38,-174.2,-20.300872802734375,-156.5535888671875
-38.73263889,-72.58922222,114.0,158.0,7.3,0.0,0.0,1.0,0.0,0.0,1989.0,-0.2135209154397959,-8.7,-60.0,-7.790683746337891,-55.34085464477539
-65.07944444,-63.9775,20.0,26.0,-7.6,0.0,0.0,0.0,0.0,1.0,1982.0,-0.9741004551724206,-11.75,-98.4,-12.817273139953613,-98.78719329833984
-34.633575,-56.616825,33.0,26.0,21.988427734375023,0.0,0.0,1.0,0.0,0.0,2004.0,0.9562348265919056,-0.8,2.23,-4.821475982666016,-27.813995361328125
-37.32,-64.33,150.0,32.0,15.755731201171898,0.0,1.0,0.0,0.0,0.0,2000.0,0.9721181966290613,-7.5,-46.0,-7.094326972961426,-47.22400665283203
-65.07944444,-63.9775,20.0,26.0,-1.4,0.0,0.0,0.0,0.0,1.0,1998.0,-0.7236440382959123,-8.14,-72.2,-10.237700462341309,-81.32115173339844
-41.47,-72.93,13.0,117.4,14.4,0.0,0.0,1.0,0.0,0.0,2013.0,0.6994583270516471,-1.04,-6.9,-4.641461372375488,-27.48379135131836
-33.11011944,-64.24918333,435.0,116.2,21.350183105468773,0.0,0.0,1.0,0.0,0.0,2007.0,0.6994583270516471,-4.2,-25.0,-5.853479385375977,-37.53404998779297
-65.07944444,-63.9775,20.0,31.0,1.1,0.0,0.0,0.0,0.0,1.0,1991.0,0.2386727660059501,-7.96,-64.3,-9.062527656555176,-74.3848648071289
